,uris,names,artist_names,artist_uris,artist_pop,artist_genres,albums,track_pop,danceability,energy,keys,loudness,modes,speechiness,acousticness,instrumentalness,liveness,valences,tempos,types,ids,track_hrefs,analysis_urls,durations_ms,time_signatures,playlist_name
7664,7bbDRMb1AIjb8cWztwm8MS,first time,jigitz,7sfn5Z6ItzDkOF9cYzxWPZ,31,[],first time,43,0.514,0.765,1,-8.943,1,0.0655,0.335,0.00371,0.176,0.246,164.985,audio_features,7bbDRMb1AIjb8cWztwm8MS,https://api.spotify.com/v1/tracks/7bbDRMb1AIjb8cWztwm8MS,https://api.spotify.com/v1/audio-analysis/7bbDRMb1AIjb8cWztwm8MS,168727,4,New Music Friday
7665,2hEI5r6nDn9ZdNqHluhbdq,DISDAIN,CORPSE,7yntSJ6uojO3z6GFUVwhAW,67,['pov: indie'],DISDAIN,64,0.24,0.995,7,-2.697,1,0.113,0.00338,0.000194,0.946,0.052,179.763,audio_features,2hEI5r6nDn9ZdNqHluhbdq,https://api.spotify.com/v1/tracks/2hEI5r6nDn9ZdNqHluhbdq,https://api.spotify.com/v1/audio-analysis/2hEI5r6nDn9ZdNqHluhbdq,145333,4,New Music Friday
7666,2XdeL4FRkc6ADX4XTcpa0s,Wigs,City Girls,37hAfseJWi0G3Scife12Il,65,"['scam rap', 'trap queen']",RAW,52,0.954,0.669,8,-5.582,0,0.364,0.0878,0.0,0.104,0.139,127.085,audio_features,2XdeL4FRkc6ADX4XTcpa0s,https://api.spotify.com/v1/tracks/2XdeL4FRkc6ADX4XTcpa0s,https://api.spotify.com/v1/audio-analysis/2XdeL4FRkc6ADX4XTcpa0s,127559,4,Feelin' Myself
7667,4WS26ImdBwGa04bNrh17RO,Champagne Shit (feat. Latto & Quavo) - Remix,Janelle Monáe,6ueGR6SWhUJfvEhqkvMsVs,67,"['afrofuturism', 'alternative r&b', 'atl hip hop', 'neo soul', 'r&b']",Champagne Shit (feat. Latto & Quavo) [Remix],58,0.783,0.707,5,-4.481,1,0.0782,0.135,0.0,0.143,0.649,118.911,audio_features,4WS26ImdBwGa04bNrh17RO,https://api.spotify.com/v1/tracks/4WS26ImdBwGa04bNrh17RO,https://api.spotify.com/v1/audio-analysis/4WS26ImdBwGa04bNrh17RO,177600,4,Feelin' Myself
7668,0qCPD6ilr9nXkI4KVZgcns,Abcdario,Eden Muñoz,1gJdf4Yybu4X5A2xYV3NMV,76,"['corrido', 'sierreno']",Abcdario,86,0.703,0.429,8,-9.076,1,0.0308,0.783,1.48e-06,0.113,0.416,129.034,audio_features,0qCPD6ilr9nXkI4KVZgcns,https://api.spotify.com/v1/tracks/0qCPD6ilr9nXkI4KVZgcns,https://api.spotify.com/v1/audio-analysis/0qCPD6ilr9nXkI4KVZgcns,220650,4,La Reina: Éxitos de la Música Mexicana
7669,6X5WZbJzXtk6aO03HlxuZ9,Así Lo Quiso Dios,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,79,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",DESVELADO,82,0.698,0.664,8,-4.027,0,0.0406,0.302,0.0,0.268,0.747,144.981,audio_features,6X5WZbJzXtk6aO03HlxuZ9,https://api.spotify.com/v1/tracks/6X5WZbJzXtk6aO03HlxuZ9,https://api.spotify.com/v1/audio-analysis/6X5WZbJzXtk6aO03HlxuZ9,205300,3,La Reina: Éxitos de la Música Mexicana
7670,4Zx0yrZwW4uNpd1FhIrOV5,Mas Altas Que Bajadas,Natanael Cano,0elWFr7TW8piilVRYJUe4P,86,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",Nata Montana,83,0.577,0.573,7,-7.622,0,0.156,0.00561,0.0,0.0999,0.588,181.072,audio_features,4Zx0yrZwW4uNpd1FhIrOV5,https://api.spotify.com/v1/tracks/4Zx0yrZwW4uNpd1FhIrOV5,https://api.spotify.com/v1/audio-analysis/4Zx0yrZwW4uNpd1FhIrOV5,193333,3,La Reina: Éxitos de la Música Mexicana
7671,07aKw7LfC27IGSb5ppldIQ,3 Doritos Despues (En Vivo),Oscar Maydon,3l9G1G9MxH6DaRhwLklaf5,75,"['corrido', 'corridos tumbados', 'sierreno']",3 Doritos Despues (En Vivo),76,0.775,0.661,0,-7.77,1,0.151,0.23,4.84e-05,0.284,0.592,110.384,audio_features,07aKw7LfC27IGSb5ppldIQ,https://api.spotify.com/v1/tracks/07aKw7LfC27IGSb5ppldIQ,https://api.spotify.com/v1/audio-analysis/07aKw7LfC27IGSb5ppldIQ,218453,4,La Reina: Éxitos de la Música Mexicana
7672,4l2yplVehb4oiQ5qS5XCQc,LALA,La Receta,3p8PwzenE7ktd4BVFuQzMD,65,"['corrido', 'musica sinaloense']",LALA,66,0.691,0.825,9,-4.944,1,0.0751,0.534,0.0,0.346,0.707,87.972,audio_features,4l2yplVehb4oiQ5qS5XCQc,https://api.spotify.com/v1/tracks/4l2yplVehb4oiQ5qS5XCQc,https://api.spotify.com/v1/audio-analysis/4l2yplVehb4oiQ5qS5XCQc,191213,4,La Reina: Éxitos de la Música Mexicana
7673,5n2V631qeQri7jI6Kvbm4j,Shake Yo Dreads,Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,74,['trap queen'],Shake Yo Dreads,68,0.679,0.483,1,-8.072,1,0.203,0.0306,2.25e-05,0.21,0.268,143.115,audio_features,5n2V631qeQri7jI6Kvbm4j,https://api.spotify.com/v1/tracks/5n2V631qeQri7jI6Kvbm4j,https://api.spotify.com/v1/audio-analysis/5n2V631qeQri7jI6Kvbm4j,177902,4,Locked In
7674,2tcI5EedPVjrxwewRQs62W,Van Gogh (feat. Lil Yachty),JID,6U3ybJ9UHNKEdsH7ktGBZ7,75,"['hip hop', 'pop rap', 'rap', 'underground hip hop']",BlakkBoyz present Half Doin Dope/Van Gogh,68,0.763,0.659,2,-6.147,1,0.212,0.0974,0.0,0.115,0.539,137.974,audio_features,2tcI5EedPVjrxwewRQs62W,https://api.spotify.com/v1/tracks/2tcI5EedPVjrxwewRQs62W,https://api.spotify.com/v1/audio-analysis/2tcI5EedPVjrxwewRQs62W,126957,4,Locked In
7675,3X2r2CnHOJeV5YekPTgBnK,Straightenin,Migos,6oMuImdp5ZcFhWP0ESe6mG,75,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Straightenin,64,0.847,0.629,9,-5.81,1,0.102,0.0318,0.0,0.152,0.109,135.976,audio_features,3X2r2CnHOJeV5YekPTgBnK,https://api.spotify.com/v1/tracks/3X2r2CnHOJeV5YekPTgBnK,https://api.spotify.com/v1/audio-analysis/3X2r2CnHOJeV5YekPTgBnK,255532,4,Locked In
7676,4dpgUETtAY1YLAHulN0UtP,Welcome To The Party,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,80,"['brooklyn drill', 'rap']",Meet The Woo (Deluxe Version),57,0.637,0.723,2,-5.547,1,0.091,0.0134,7.87e-05,0.196,0.228,143.013,audio_features,4dpgUETtAY1YLAHulN0UtP,https://api.spotify.com/v1/tracks/4dpgUETtAY1YLAHulN0UtP,https://api.spotify.com/v1/audio-analysis/4dpgUETtAY1YLAHulN0UtP,214960,4,Locked In
7677,4MsxMuC4eDGYv8pT7snwsn,Woah,Lil Baby,5f7VJjfbwm532GiveGC0ZK,86,"['atl hip hop', 'atl trap', 'rap', 'trap']",Woah,57,0.883,0.614,11,-5.598,1,0.232,0.0159,0.0,0.178,0.401,142.941,audio_features,4MsxMuC4eDGYv8pT7snwsn,https://api.spotify.com/v1/tracks/4MsxMuC4eDGYv8pT7snwsn,https://api.spotify.com/v1/audio-analysis/4MsxMuC4eDGYv8pT7snwsn,183011,4,Locked In
7678,00Apys6jYrWA0Bse9Yon6O,Crush,Bella Poarch,26cMerAxjx9GedFt0lMDjm,63,['modern alternative pop'],Crush,73,0.632,0.832,11,-3.542,0,0.0465,0.247,0.0,0.349,0.289,110.025,audio_features,00Apys6jYrWA0Bse9Yon6O,https://api.spotify.com/v1/tracks/00Apys6jYrWA0Bse9Yon6O,https://api.spotify.com/v1/audio-analysis/00Apys6jYrWA0Bse9Yon6O,175636,4,Pop Rising
7679,1rBTBbtkJlSDk78gg8Dw9F,Hero,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,80,['electro house'],Hero,77,0.59,0.681,5,-7.289,1,0.0305,0.046,7.55e-05,0.153,0.0726,126.02,audio_features,1rBTBbtkJlSDk78gg8Dw9F,https://api.spotify.com/v1/tracks/1rBTBbtkJlSDk78gg8Dw9F,https://api.spotify.com/v1/audio-analysis/1rBTBbtkJlSDk78gg8Dw9F,175764,4,Pop Rising
7680,0QligzLNiKkIKW1Ea2MFHt,A Little Bit Happy,TALK,6mx5dgNlLjrDDMyFsgrW87,59,['singer-songwriter pop'],A Little Bit Happy,71,0.593,0.714,7,-2.965,1,0.0299,0.348,0.0,0.151,0.347,111.924,audio_features,0QligzLNiKkIKW1Ea2MFHt,https://api.spotify.com/v1/tracks/0QligzLNiKkIKW1Ea2MFHt,https://api.spotify.com/v1/audio-analysis/0QligzLNiKkIKW1Ea2MFHt,195279,4,Hot Hits Canada
7681,4sx6NRwL6Ol3V6m9exwGlQ,LOVE AGAIN,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,79,['australian hip hop'],LOVE AGAIN,78,0.662,0.398,11,-6.691,0,0.0275,0.716,0.0,0.111,0.468,107.001,audio_features,4sx6NRwL6Ol3V6m9exwGlQ,https://api.spotify.com/v1/tracks/4sx6NRwL6Ol3V6m9exwGlQ,https://api.spotify.com/v1/audio-analysis/4sx6NRwL6Ol3V6m9exwGlQ,145850,4,Hot Hits Canada
7682,23YGhMVq1wJYROCp2kr8yP,Feel My Love,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,74,"['filmi', 'modern bollywood', 'punjabi pop']",Ghost,68,0.87,0.62,9,-7.371,0,0.047,0.0443,0.00126,0.135,0.627,113.96,audio_features,23YGhMVq1wJYROCp2kr8yP,https://api.spotify.com/v1/tracks/23YGhMVq1wJYROCp2kr8yP,https://api.spotify.com/v1/audio-analysis/23YGhMVq1wJYROCp2kr8yP,212250,4,Hot Hits Punjabi
7683,5uqXEAPYnytyz9WPoXr3UR,To Be A Man,Dax,5icKdCmMhNMYoAzVBAWt39,66,"['canadian hip hop', 'ottawa rap']",To Be A Man,65,0.751,0.444,8,-11.295,0,0.102,0.712,1.46e-06,0.287,0.355,132.075,audio_features,5uqXEAPYnytyz9WPoXr3UR,https://api.spotify.com/v1/tracks/5uqXEAPYnytyz9WPoXr3UR,https://api.spotify.com/v1/audio-analysis/5uqXEAPYnytyz9WPoXr3UR,219283,4,All About Country
7684,5Qk9nO6Iat1XGxL04kKP5Y,amen,Alana Springsteen,4TPT9nwjRvEV49q7f8p4fy,58,"['contemporary country', 'country pop', 'modern country pop']",TWENTY SOMETHING,54,0.562,0.319,1,-6.522,1,0.0336,0.8,0.0,0.101,0.425,147.565,audio_features,5Qk9nO6Iat1XGxL04kKP5Y,https://api.spotify.com/v1/tracks/5Qk9nO6Iat1XGxL04kKP5Y,https://api.spotify.com/v1/audio-analysis/5Qk9nO6Iat1XGxL04kKP5Y,189253,4,All About Country
7685,4k6zSLCDhm0pjLAVbLrF5P,Champagne,James Barker Band,54lUDwCk35ihJuK3yJCqHA,47,"['canadian contemporary country', 'canadian country']",Champagne,49,0.485,0.926,1,-2.486,1,0.0359,0.0192,0.0,0.14,0.7,164.156,audio_features,4k6zSLCDhm0pjLAVbLrF5P,https://api.spotify.com/v1/tracks/4k6zSLCDhm0pjLAVbLrF5P,https://api.spotify.com/v1/audio-analysis/4k6zSLCDhm0pjLAVbLrF5P,209110,4,All About Country
7686,4cQAhjxynTUlhVUJN5yhUb,MAMACITA,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT,78,['alternative r&b'],MAMACITA,73,0.573,0.703,4,-3.76,0,0.0986,0.0157,2.12e-05,0.109,0.373,168.093,audio_features,4cQAhjxynTUlhVUJN5yhUb,https://api.spotify.com/v1/tracks/4cQAhjxynTUlhVUJN5yhUb,https://api.spotify.com/v1/audio-analysis/4cQAhjxynTUlhVUJN5yhUb,202931,4,goosebumps
7687,3Q4Pa5EybvFw8O5P3eVrMW,Gave U My Love,Johnny Yukon,4fLF7NyMYLaMxUmZCSp5ex,44,['trap soul'],MOVIES! WORLDWIDE: PART I,48,0.902,0.483,11,-7.743,0,0.0357,0.0655,0.36,0.127,0.492,99.937,audio_features,3Q4Pa5EybvFw8O5P3eVrMW,https://api.spotify.com/v1/tracks/3Q4Pa5EybvFw8O5P3eVrMW,https://api.spotify.com/v1/audio-analysis/3Q4Pa5EybvFw8O5P3eVrMW,98042,4,goosebumps
7688,7ueP5u2qkdZbIPN2YA6LR0,Sail,AWOLNATION,4njdEjTnLfcGImKZu1iSrz,60,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']",Megalithic Symphony,77,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,audio_features,7ueP5u2qkdZbIPN2YA6LR0,https://api.spotify.com/v1/tracks/7ueP5u2qkdZbIPN2YA6LR0,https://api.spotify.com/v1/audio-analysis/7ueP5u2qkdZbIPN2YA6LR0,259093,4,goosebumps
7689,3ncmoWTwJgx63LwMTyBCXf,Hrs & Hrs,Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,68,['indie r&b'],Public Displays Of Affection: The Album,76,0.52,0.546,8,-4.991,0,0.213,0.579,0.0,0.112,0.634,137.419,audio_features,3ncmoWTwJgx63LwMTyBCXf,https://api.spotify.com/v1/tracks/3ncmoWTwJgx63LwMTyBCXf,https://api.spotify.com/v1/audio-analysis/3ncmoWTwJgx63LwMTyBCXf,204317,3,goosebumps
7690,6ffrYPrHM70FScnrtHIcPh,Moment Of Your Life,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,82,"['r&b', 'rap']",Moment Of Your Life,72,0.762,0.48,10,-6.595,0,0.0471,0.611,0.0,0.0907,0.598,127.95,audio_features,6ffrYPrHM70FScnrtHIcPh,https://api.spotify.com/v1/tracks/6ffrYPrHM70FScnrtHIcPh,https://api.spotify.com/v1/audio-analysis/6ffrYPrHM70FScnrtHIcPh,195000,4,RNB X
7691,0WIv5qV41y6YjjB9V1biuC,Made For Me,Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,68,['indie r&b'],Made For Me,61,0.785,0.47,7,-6.42,0,0.0329,0.137,1.12e-06,0.131,0.0569,120.006,audio_features,0WIv5qV41y6YjjB9V1biuC,https://api.spotify.com/v1/tracks/0WIv5qV41y6YjjB9V1biuC,https://api.spotify.com/v1/audio-analysis/0WIv5qV41y6YjjB9V1biuC,188000,4,RNB X
7692,1bcuTWxBskaPXHwZdzZMkq,Suite Life (Familiar) - Bonus Track,FLO,0s4kXsjYeH0S1xRyVGN4NO,58,[],3 of Us,60,0.626,0.615,0,-5.559,1,0.0332,0.32,0.0,0.139,0.65,139.883,audio_features,1bcuTWxBskaPXHwZdzZMkq,https://api.spotify.com/v1/tracks/1bcuTWxBskaPXHwZdzZMkq,https://api.spotify.com/v1/audio-analysis/1bcuTWxBskaPXHwZdzZMkq,154393,4,RNB X
7693,7rofRRaFwjPUdcPUnrtFAu,Flashy (feat. Kim Petras),City Girls,37hAfseJWi0G3Scife12Il,65,"['scam rap', 'trap queen']",RAW,57,0.818,0.689,7,-5.816,0,0.0714,0.13,2.48e-05,0.153,0.485,116.046,audio_features,7rofRRaFwjPUdcPUnrtFAu,https://api.spotify.com/v1/tracks/7rofRRaFwjPUdcPUnrtFAu,https://api.spotify.com/v1/audio-analysis/7rofRRaFwjPUdcPUnrtFAu,165517,4,Signed XOXO
7694,5Vt0NNEPzWCVwEkNYF2HQn,You (feat. Ty Dolla $ign),Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,80,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",You (feat. Ty Dolla $ign),59,0.894,0.561,11,-5.147,0,0.185,0.0886,0.0,0.0829,0.539,102.934,audio_features,5Vt0NNEPzWCVwEkNYF2HQn,https://api.spotify.com/v1/tracks/5Vt0NNEPzWCVwEkNYF2HQn,https://api.spotify.com/v1/audio-analysis/5Vt0NNEPzWCVwEkNYF2HQn,184206,4,Signed XOXO
7695,5Ee4IyhPaOVRMc15fUOeG9,Creepin' (feat. 21 Savage) - Remix,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,87,['rap'],Creepin' (Remix),61,0.709,0.661,1,-5.993,0,0.0737,0.48,0.0,0.089,0.18,97.962,audio_features,5Ee4IyhPaOVRMc15fUOeG9,https://api.spotify.com/v1/tracks/5Ee4IyhPaOVRMc15fUOeG9,https://api.spotify.com/v1/audio-analysis/5Ee4IyhPaOVRMc15fUOeG9,232800,4,Signed XOXO
7696,5YoRDtZRUMiPX9cZDyOFVk,FREAKY (feat. Cardi B),Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,80,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",SET IT OFF,70,0.893,0.578,1,-6.375,1,0.0822,0.0204,1.65e-06,0.112,0.449,91.498,audio_features,5YoRDtZRUMiPX9cZDyOFVk,https://api.spotify.com/v1/tracks/5YoRDtZRUMiPX9cZDyOFVk,https://api.spotify.com/v1/audio-analysis/5YoRDtZRUMiPX9cZDyOFVk,199667,4,Signed XOXO
7697,60eA3QITW5G2D7Woc11uKc,Heartbroken (feat. Jessie Murph & Polo G),Diplo,5fMUXHkw8R8eOP2RNVYEZX,77,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",Diplo Presents Thomas Wesley: Chapter 2 - Swamp Savant,72,0.67,0.589,2,-5.693,1,0.0873,0.379,0.0,0.0942,0.628,146.978,audio_features,60eA3QITW5G2D7Woc11uKc,https://api.spotify.com/v1/tracks/60eA3QITW5G2D7Woc11uKc,https://api.spotify.com/v1/audio-analysis/60eA3QITW5G2D7Woc11uKc,204325,4,Sad Songs
7698,5DwJKJ3Gg5UlzsTMpYXkwT,Bad Life - acoustic,Sigrid,4TrraAsitQKl821DQY42cZ,59,['norwegian pop'],Bad Life (acoustic),52,0.542,0.358,4,-8.641,1,0.0544,0.612,0.0,0.369,0.434,189.826,audio_features,5DwJKJ3Gg5UlzsTMpYXkwT,https://api.spotify.com/v1/tracks/5DwJKJ3Gg5UlzsTMpYXkwT,https://api.spotify.com/v1/audio-analysis/5DwJKJ3Gg5UlzsTMpYXkwT,220240,4,Sad Songs
7699,7B5Npv8NjjTCzk8PLpU66h,Love In The Dark,Adele,4dpARuHxo51G3z768sgnrY,84,"['british soul', 'pop', 'pop soul', 'uk pop']",25,79,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,audio_features,7B5Npv8NjjTCzk8PLpU66h,https://api.spotify.com/v1/tracks/7B5Npv8NjjTCzk8PLpU66h,https://api.spotify.com/v1/audio-analysis/7B5Npv8NjjTCzk8PLpU66h,285935,4,Sad Songs
7700,5RweZJHqfLlEoz9rvmGFES,Him,Cian Ducrot,49jTY62Cpw3RYo4dLuG43W,64,"['irish pop', 'singer-songwriter pop']",Victory,53,0.464,0.665,9,-5.601,0,0.105,0.608,0.0,0.128,0.215,169.739,audio_features,5RweZJHqfLlEoz9rvmGFES,https://api.spotify.com/v1/tracks/5RweZJHqfLlEoz9rvmGFES,https://api.spotify.com/v1/audio-analysis/5RweZJHqfLlEoz9rvmGFES,174752,4,Sad Songs
7701,6hjh2phISvfR1Ib6S0FK7b,Trying My Best,Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,64,"['alt z', 'gen z singer-songwriter']",Songs I Wrote in My Bedroom,67,0.691,0.0682,5,-18.186,1,0.0645,0.951,0.0,0.0916,0.352,76.94,audio_features,6hjh2phISvfR1Ib6S0FK7b,https://api.spotify.com/v1/tracks/6hjh2phISvfR1Ib6S0FK7b,https://api.spotify.com/v1/audio-analysis/6hjh2phISvfR1Ib6S0FK7b,222468,4,Sad Songs
7702,2aIKL1vIMOztwdxlG9hGoD,God Problems,Maverick City Music,58r1rB5t3VF5X6yXGPequV,70,"['sda a cappella', 'worship']",God Problems,63,0.368,0.636,9,-5.911,1,0.0394,0.133,0.0,0.177,0.232,142.19,audio_features,2aIKL1vIMOztwdxlG9hGoD,https://api.spotify.com/v1/tracks/2aIKL1vIMOztwdxlG9hGoD,https://api.spotify.com/v1/audio-analysis/2aIKL1vIMOztwdxlG9hGoD,590857,4,Fresh Gospel
7703,4hASz5Bp3VYs2D1j91Lz7R,No Weapon - Live,Todd Dulaney,41OAtBkqAXVdMlteKlhrZz,46,"['gospel', 'praise']",No Weapon (Live),42,0.447,0.851,1,-4.734,0,0.0458,0.00356,2.96e-05,0.881,0.253,126.133,audio_features,4hASz5Bp3VYs2D1j91Lz7R,https://api.spotify.com/v1/tracks/4hASz5Bp3VYs2D1j91Lz7R,https://api.spotify.com/v1/audio-analysis/4hASz5Bp3VYs2D1j91Lz7R,290000,4,Fresh Gospel
7704,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,7CajNmpbOovFoOoasH2HaY,84,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",18 Months,83,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4,All Out 2010s
7705,1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,6QrQ7OrISRYIfS5mtacaw2,67,['indie poptimism'],Feel Something,83,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,audio_features,1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,237720,4,All Out 2010s
7706,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,84,"['emo rap', 'miami hip hop']",?,83,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,All Out 2010s
7707,0NlGoUyOJSuSHmngoibVAs,All I Want,Kodaline,4BxCuXFJrSWGi1KHcVqaU4,68,"['irish pop', 'modern rock']",In A Perfect World (Expanded Edition),83,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,audio_features,0NlGoUyOJSuSHmngoibVAs,https://api.spotify.com/v1/tracks/0NlGoUyOJSuSHmngoibVAs,https://api.spotify.com/v1/audio-analysis/0NlGoUyOJSuSHmngoibVAs,305747,3,All Out 2010s
7708,0OvO2X2Q3i98dc5RcgEN3x,Jungle,Alok,0NGAZxHanS9e0iNHpR8f2W,78,"['electro house', 'pop nacional', 'sertanejo universitario', 'slap house']",Jungle,81,0.596,0.667,6,-5.651,0,0.0295,0.0524,0.000109,0.205,0.217,140.002,audio_features,0OvO2X2Q3i98dc5RcgEN3x,https://api.spotify.com/v1/tracks/0OvO2X2Q3i98dc5RcgEN3x,https://api.spotify.com/v1/audio-analysis/0OvO2X2Q3i98dc5RcgEN3x,175500,4,just hits
7709,2QIChPucCEGOZjzkqFHxQ6,Just Us,James Arthur,4IWBUUAFIplrNtaOHcJPRM,81,"['pop', 'talent show', 'uk pop']",Just Us,74,0.506,0.501,1,-5.582,1,0.0387,0.628,0.0,0.105,0.331,76.492,audio_features,2QIChPucCEGOZjzkqFHxQ6,https://api.spotify.com/v1/tracks/2QIChPucCEGOZjzkqFHxQ6,https://api.spotify.com/v1/audio-analysis/2QIChPucCEGOZjzkqFHxQ6,214936,4,just hits
7710,1TXbPx0WUaJM0fjDVs4wCD,Hands On Me (feat. Meghan Trainor),Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,77,"['dance pop', 'pop']",Hands On Me (feat. Meghan Trainor),74,0.691,0.639,9,-7.321,1,0.125,0.0244,0.0,0.102,0.71,141.918,audio_features,1TXbPx0WUaJM0fjDVs4wCD,https://api.spotify.com/v1/tracks/1TXbPx0WUaJM0fjDVs4wCD,https://api.spotify.com/v1/audio-analysis/1TXbPx0WUaJM0fjDVs4wCD,183022,4,just hits
7711,7xusJWTJfFsyNw0SJYICfv,Burn,Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,66,"['indie anthem-folk', 'uk pop']",Burn,71,0.657,0.75,2,-4.281,1,0.178,0.0507,0.0,0.12,0.248,130.078,audio_features,7xusJWTJfFsyNw0SJYICfv,https://api.spotify.com/v1/tracks/7xusJWTJfFsyNw0SJYICfv,https://api.spotify.com/v1/audio-analysis/7xusJWTJfFsyNw0SJYICfv,143407,4,just hits
7712,5JEzgajKcC4eIQfRu3cZk7,Is It Love,Loreen,49aaHxvAJ0tCh0F15OnwIl,71,"['europop', 'swedish pop']",Is It Love,74,0.43,0.788,6,-5.615,0,0.0684,0.119,0.0,0.11,0.33,120.275,audio_features,5JEzgajKcC4eIQfRu3cZk7,https://api.spotify.com/v1/tracks/5JEzgajKcC4eIQfRu3cZk7,https://api.spotify.com/v1/audio-analysis/5JEzgajKcC4eIQfRu3cZk7,143669,4,just hits
7713,0CVXJyYIQPnZE2kAHdx2DP,Dive,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,76,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Dive,76,0.694,0.727,5,-7.753,0,0.0286,0.0763,1.62e-05,0.138,0.669,123.045,audio_features,0CVXJyYIQPnZE2kAHdx2DP,https://api.spotify.com/v1/tracks/0CVXJyYIQPnZE2kAHdx2DP,https://api.spotify.com/v1/audio-analysis/0CVXJyYIQPnZE2kAHdx2DP,162354,4,just hits
7714,19eUFBAnHBuTz6TCJXhu7h,American Town,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,88,"['pop', 'singer-songwriter pop', 'uk pop']",Autumn Variations,75,0.74,0.652,0,-5.668,1,0.0601,0.736,0.0,0.348,0.715,105.025,audio_features,19eUFBAnHBuTz6TCJXhu7h,https://api.spotify.com/v1/tracks/19eUFBAnHBuTz6TCJXhu7h,https://api.spotify.com/v1/audio-analysis/19eUFBAnHBuTz6TCJXhu7h,197976,4,just hits
7715,6W9qtw3ddhkYznaOxB50p8,The Feeling,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,76,"['belgian edm', 'edm', 'pop dance', 'tropical house']",The Feeling,83,0.615,0.744,7,-7.706,1,0.163,0.404,0.0,0.0906,0.357,131.837,audio_features,6W9qtw3ddhkYznaOxB50p8,https://api.spotify.com/v1/tracks/6W9qtw3ddhkYznaOxB50p8,https://api.spotify.com/v1/audio-analysis/6W9qtw3ddhkYznaOxB50p8,152793,4,just hits
7716,0JwXH0xA7o7HUfVfyFh1H6,I'll Be There,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,77,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",I'll Be There,71,0.464,0.76,3,-6.187,0,0.0508,0.102,0.0,0.146,0.488,95.953,audio_features,0JwXH0xA7o7HUfVfyFh1H6,https://api.spotify.com/v1/tracks/0JwXH0xA7o7HUfVfyFh1H6,https://api.spotify.com/v1/audio-analysis/0JwXH0xA7o7HUfVfyFh1H6,166632,4,just hits
